cik,nom,symboles,secteur,sous_secteur,annee,chiffre_affaires,ca_etiquette,ca_nb_etiquettes,ca_ecart_relatif,fin_exercice,ca_depot,capex,capex_etiquette,rd,rd_etiquette
0000040533,General Dynamics,GD,Industrials,Aerospace & Defense,2017,30973000000.0,Revenues,3.0,0.38604591095470253,2017-12-31,0000040533-20-000015,428000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000004962,American Express,AXP,Financials,Consumer Finance,2023,60515000000.0,RevenuesNetOfInterestExpense,2.0,0.38497893084359247,2023-12-31,0000004962-26-000080,1563000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001645590,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",2015,31077000000.0,Revenues,2.0,0.38427132606107406,2015-10-31,0001628280-17-012383,3344000000.0,PaymentsToAcquireProductiveAssets,1676000000.0,ResearchAndDevelopmentExpense
0002012383,BlackRock,BLK,Financials,Asset Management & Custody Banks,2023,17859000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.38339212721876925,2023-12-31,0001193125-26-071966,344000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001133421,Northrop Grumman,NOC,Industrials,Aerospace & Defense,2017,26004000000.0,Revenues,3.0,0.383248730964467,2017-12-31,0001133421-20-000006,928000000.0,PaymentsToAcquirePropertyPlantAndEquipment,639000000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2022,17773000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.3830529454790975,2022-12-31,0000107263-25-000031,2253000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0002012383,BlackRock,BLK,Financials,Asset Management & Custody Banks,2022,17873000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.3811335534045768,2022-12-31,0000950170-25-026584,533000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000033213,EQT Corporation,EQT,Energy,Oil & Gas Exploration & Production,2022,12114168000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.38108097890007797,2022-12-31,0000033213-24-000008,1400443000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2025,8086400000.0,Revenues,3.0,0.37947665215670756,2025-12-31,0000073124-26-000016,74000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000872589,Regeneron Pharmaceuticals,REGN,Health Care,Biotechnology,2014,2819557000.0,Revenues,2.0,0.37906486728234257,2014-12-31,0001532176-17-000008,333006000.0,PaymentsToAcquireProductiveAssets,1271353000.0,ResearchAndDevelopmentExpense
0000063908,McDonald's,MCD,Consumer Discretionary,Restaurants,2016,24621900000.0,Revenues,2.0,0.3788050475389795,2016-12-31,0000063908-19-000010,1821100000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000040533,General Dynamics,GD,Industrials,Aerospace & Defense,2016,30561000000.0,Revenues,3.0,0.3779653807139819,2016-12-31,0000040533-19-000010,392000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001645590,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",2016,30280000000.0,Revenues,2.0,0.3777080581241744,2016-10-31,0001628280-18-015054,3280000000.0,PaymentsToAcquireProductiveAssets,1714000000.0,ResearchAndDevelopmentExpense
0002012383,BlackRock,BLK,Financials,Asset Management & Custody Banks,2024,20407000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.37305826432106626,2024-12-31,0001193125-26-071966,255000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2018,5960200000.0,Revenues,2.0,0.37020569779537604,2018-12-31,0000073124-21-000071,97600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000040545,GE Aerospace,GE,Industrials,Aerospace & Defense,2016,119469000000.0,Revenues,4.0,0.36875674861261076,2016-12-31,0000040545-19-000014,7199000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5436000000.0,ResearchAndDevelopmentExpense
0001701605,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,2017,17259000000.0,SalesRevenueNet,3.0,0.3685613303204125,2017-12-31,0001701605-18-000029,665000000.0,PaymentsToAcquireProductiveAssets,501000000.0,ResearchAndDevelopmentExpense
0001645590,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",2018,30852000000.0,Revenues,2.0,0.36782056268637364,2018-10-31,0001645590-20-000056,2956000000.0,PaymentsToAcquireProductiveAssets,1667000000.0,ResearchAndDevelopmentExpense
0001141391,Mastercard,MA,Financials,Transaction & Payment Processing Services,2021,29845000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.3672641983581839,2021-12-31,0001141391-22-000023,407000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000872589,Regeneron Pharmaceuticals,REGN,Health Care,Biotechnology,2017,5872227000.0,Revenues,3.0,0.36677124368659453,2017-12-31,0001532176-18-000013,272600000.0,PaymentsToAcquireProductiveAssets,2075100000.0,ResearchAndDevelopmentExpense
0000040533,General Dynamics,GD,Industrials,Aerospace & Defense,2014,30852000000.0,Revenues,2.0,0.36587579411383375,2014-12-31,0000040533-17-000006,521000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2019,6073100000.0,Revenues,2.0,0.3657110865949844,2019-12-31,0000073124-22-000071,158000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000040545,GE Aerospace,GE,Industrials,Aerospace & Defense,2015,117386000000.0,Revenues,3.0,0.36525650418278155,2015-12-31,0000040545-18-000014,7309000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5278000000.0,ResearchAndDevelopmentExpense
0000202058,L3Harris,LHX,Industrials,Aerospace & Defense,2014,5012000000.0,SalesRevenueNet,2.0,0.3637270550678372,2014-06-27,0000202058-16-000022,201000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001130310,CenterPoint Energy,CNP,Utilities,Multi-Utilities,2017,9614000000.0,Revenues,2.0,0.3630122737674225,2017-12-31,0001130310-20-000016,1426000000.0,PaymentsToAcquireProductiveAssets,,
0001418135,Keurig Dr Pepper,KDP,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2017,6690000000.0,SalesRevenueNet,2.0,0.3618834080717489,2017-12-31,0001418135-18-000006,66000000.0,PaymentsToAcquirePropertyPlantAndEquipment,56000000.0,ResearchAndDevelopmentExpense
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2017,5375300000.0,Revenues,2.0,0.36109612486744924,2017-12-31,0000073124-20-000101,91600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2023,6773500000.0,Revenues,3.0,0.35604930981029015,2023-12-31,0000073124-26-000016,116500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000040533,General Dynamics,GD,Industrials,Aerospace & Defense,2015,31781000000.0,Revenues,2.0,0.35568421383845694,2015-12-31,0000040533-18-000008,569000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000068505,Motorola Solutions,MSI,Information Technology,Communications Equipment,2015,5695000000.0,Revenues,2.0,0.35452151009657595,2015-12-31,0000068505-18-000009,175000000.0,PaymentsToAcquireProductiveAssets,620000000.0,ResearchAndDevelopmentExpense
0000004962,American Express,AXP,Financials,Consumer Finance,2019,43556000000.0,RevenuesNetOfInterestExpense,2.0,0.3534989438883277,2019-12-31,0000004962-22-000008,1645000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000004962,American Express,AXP,Financials,Consumer Finance,2022,52862000000.0,RevenuesNetOfInterestExpense,2.0,0.3526729976164352,2022-12-31,0000004962-25-000016,1855000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000068505,Motorola Solutions,MSI,Information Technology,Communications Equipment,2014,5881000000.0,Revenues,2.0,0.3526611120557728,2014-12-31,0000068505-17-000002,181000000.0,PaymentsToAcquireProductiveAssets,681000000.0,ResearchAndDevelopmentExpense
0001141391,Mastercard,MA,Financials,Transaction & Payment Processing Services,2020,23616000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.3520918021680217,2020-12-31,0001141391-22-000023,339000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000063908,McDonald's,MCD,Consumer Discretionary,Restaurants,2015,25413000000.0,Revenues,2.0,0.351186400661079,2015-12-31,0000063908-18-000010,1813900000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000946581,Take-Two Interactive,TTWO,Communication Services,Interactive Home Entertainment,2014,1668765000.0,SalesRevenueGoodsNet,2.0,0.35105422273357845,2015-03-31,0001047469-16-013278,49501000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000040545,GE Aerospace,GE,Industrials,Aerospace & Defense,2014,117184000000.0,Revenues,3.0,0.346600218459858,2014-12-31,0000040545-17-000010,7134000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5273000000.0,ResearchAndDevelopmentExpense
0000004962,American Express,AXP,Financials,Consumer Finance,2021,42380000000.0,RevenuesNetOfInterestExpense,2.0,0.3460122699386503,2021-12-31,0000004962-24-000013,1550000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000031791,Revvity,RVTY,Health Care,Health Care Equipment,2017,2256982000.0,Revenues,4.0,0.34540284326591886,2017-12-31,0000031791-19-000003,39089000.0,PaymentsToAcquirePropertyPlantAndEquipment,139464000.0,ResearchAndDevelopmentExpense
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2020,6100800000.0,Revenues,2.0,0.34516784683975876,2020-12-31,0000073124-23-000049,135800000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000872589,Regeneron Pharmaceuticals,REGN,Health Care,Biotechnology,2015,4103728000.0,Revenues,2.0,0.34462566719821586,2015-12-31,0001532176-18-000013,677933000.0,PaymentsToAcquireProductiveAssets,1620577000.0,ResearchAndDevelopmentExpense
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2022,6761200000.0,Revenues,3.0,0.3444063184050169,2022-12-31,0000073124-25-000105,128600000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000004962,American Express,AXP,Financials,Consumer Finance,2018,40338000000.0,RevenuesNetOfInterestExpense,3.0,0.3403986315632902,2018-12-31,0000004962-21-000013,1310000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000031791,Revvity,RVTY,Health Care,Health Care Equipment,2016,2115517000.0,Revenues,4.0,0.3396904870062495,2017-01-01,0000031791-18-000004,31702000.0,PaymentsToAcquirePropertyPlantAndEquipment,124184000.0,ResearchAndDevelopmentExpense
0000864749,Trimble Inc.,TRMB,Information Technology,Application Software,2016,2362200000.0,Revenues,3.0,0.33875201083735496,2016-12-30,0000864749-18-000010,26000000.0,PaymentsToAcquirePropertyPlantAndEquipment,349600000.0,ResearchAndDevelopmentExpense
0000063908,McDonald's,MCD,Consumer Discretionary,Restaurants,2014,27441300000.0,Revenues,2.0,0.33788486697058817,2014-12-31,0000063908-17-000017,2583400000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000031791,Revvity,RVTY,Health Care,Health Care Equipment,2015,2104823000.0,Revenues,3.0,0.33718797257536615,2016-01-03,0000031791-17-000003,28218000.0,PaymentsToAcquirePropertyPlantAndEquipment,112539000.0,ResearchAndDevelopmentExpense
0000864749,Trimble Inc.,TRMB,Information Technology,Application Software,2017,2654200000.0,Revenues,3.0,0.3354683143696783,2017-12-29,0000864749-18-000010,43700000.0,PaymentsToAcquirePropertyPlantAndEquipment,370200000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2025,371444000000.0,Revenues,2.0,0.33437072613906804,2025-12-31,0001193125-26-083899,20927000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001018724,Amazon,AMZN,Consumer Discretionary,Broadline Retail,2017,177866000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.3333576962432393,2017-12-31,0001018724-20-000004,11955000000.0,PaymentsToAcquireProductiveAssets,,
0000040545,GE Aerospace,GE,Industrials,Aerospace & Defense,2017,113192000000.0,SalesRevenueNet,4.0,0.3317460597922115,2017-12-31,0000040545-18-000014,6642000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5504000000.0,ResearchAndDevelopmentExpense
0000864749,Trimble Inc.,TRMB,Information Technology,Application Software,2015,2290400000.0,Revenues,2.0,0.33046629409710093,2016-01-01,0000864749-18-000010,43900000.0,PaymentsToAcquirePropertyPlantAndEquipment,336700000.0,ResearchAndDevelopmentExpense
0000004962,American Express,AXP,Financials,Consumer Finance,2017,36878000000.0,RevenuesNetOfInterestExpense,3.0,0.3280546667389772,2017-12-31,0000004962-20-000030,1062000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001000697,Waters Corporation,WAT,Health Care,Life Sciences Tools & Services,2017,2309078000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.32771911559505573,2017-12-31,0001193125-20-048303,85473000.0,PaymentsForProceedsFromProductiveAssets,132593000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2024,371433000000.0,Revenues,2.0,0.32770109279466286,2024-12-31,0001193125-26-083899,18976000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001000697,Waters Corporation,WAT,Health Care,Life Sciences Tools & Services,2016,2167423000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.3262524205012127,2016-12-31,0001193125-19-051872,94967000.0,PaymentsForProceedsFromProductiveAssets,125187000.0,ResearchAndDevelopmentExpense
0000766704,Welltower,WELL,Real Estate,Health Care REITs,2021,4742115000.0,Revenues,2.0,0.3257812178743029,2021-12-31,0000766704-24-000008,417963000.0,PaymentsForConstructionInProcess,,
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2021,6464500000.0,Revenues,2.0,0.3253770593240003,2021-12-31,0000073124-24-000073,95500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000789019,Microsoft,MSFT,Information Technology,Systems Software,2016,91154000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.32529565350944556,2016-06-30,0001564590-18-019062,8343000000.0,PaymentsToAcquirePropertyPlantAndEquipment,11988000000.0,ResearchAndDevelopmentExpense
0001141391,Mastercard,MA,Financials,Transaction & Payment Processing Services,2019,24980000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.3241393114491593,2019-12-31,0001141391-22-000023,422000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000008670,Automatic Data Processing,ADP,Industrials,Human Resource & Employment Services,2018,13274200000.0,Revenues,3.0,0.3231079839086348,2018-06-30,0000008670-20-000032,206100000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0001000697,Waters Corporation,WAT,Health Care,Life Sciences Tools & Services,2014,1989344000.0,SalesRevenueNet,2.0,0.32302859636141357,2014-12-31,0001193125-17-056239,91122000.0,PaymentsForProceedsFromProductiveAssets,107726000.0,ResearchAndDevelopmentExpense
0001000697,Waters Corporation,WAT,Health Care,Life Sciences Tools & Services,2015,2042332000.0,SalesRevenueNet,2.0,0.32172829882702714,2015-12-31,0001193125-18-060830,100012000.0,PaymentsForProceedsFromProductiveAssets,118545000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2020,245579000000.0,Revenues,2.0,0.3210616542945447,2020-12-31,0000950170-23-004451,13012000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001692819,Vistra Corp.,VST,Utilities,Electric Utilities,2021,17700000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.317683615819209,2021-12-31,0001692819-24-000012,1033000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000922224,PPL Corporation,PPL,Utilities,Electric Utilities,2014,11499000000.0,RegulatedAndUnregulatedOperatingRevenue,2.0,0.31715801374032526,2014-12-31,0000922224-15-000016,3674000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001141391,Mastercard,MA,Financials,Transaction & Payment Processing Services,2018,21831000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.31519399019742567,2018-12-31,0001141391-21-000018,330000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000872589,Regeneron Pharmaceuticals,REGN,Health Care,Biotechnology,2016,4860427000.0,Revenues,3.0,0.3131488241670948,2016-12-31,0001532176-18-000013,511900000.0,PaymentsToAcquireProductiveAssets,2052300000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2022,302020000000.0,Revenues,2.0,0.3120621150917158,2022-12-31,0000950170-25-025210,15464000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000008670,Automatic Data Processing,ADP,Industrials,Human Resource & Employment Services,2017,12372000000.0,Revenues,3.0,0.3115017782088587,2017-06-30,0000008670-19-000021,240200000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0000101829,RTX Corporation,RTX,Industrials,Aerospace & Defense,2017,59837000000.0,Revenues,3.0,0.30877216437989874,2017-12-31,0000101829-20-000013,2014000000.0,PaymentsToAcquireProductiveAssets,2427000000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2021,276185000000.0,Revenues,2.0,0.3075221319043395,2021-12-31,0000950170-24-019719,13276000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2019,254616000000.0,Revenues,2.0,0.3067521286957614,2019-12-31,0001564590-22-007322,15979000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001018724,Amazon,AMZN,Consumer Discretionary,Broadline Retail,2016,135987000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.30386728143131325,2016-12-31,0001018724-19-000004,6737000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000879169,Incyte,INCY,Health Care,Biotechnology,2014,511495000.0,Revenues,2.0,0.3009472233355165,2014-12-31,0001558370-17-000594,27876000.0,PaymentsToAcquireProductiveAssets,347523000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2023,364482000000.0,Revenues,2.0,0.3006348736014398,2023-12-31,0001193125-26-083899,19409000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000031791,Revvity,RVTY,Health Care,Health Care Equipment,2020,3782745000.0,Revenues,2.0,0.2959530711163454,2021-01-03,0000031791-21-000003,63634000.0,PaymentsToAcquirePropertyPlantAndEquipment,146441000.0,ResearchAndDevelopmentExpense
0000008670,Automatic Data Processing,ADP,Industrials,Human Resource & Employment Services,2016,11667800000.0,Revenues,2.0,0.29429712542210185,2016-06-30,0000008670-18-000011,168500000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2018,247837000000.0,Revenues,2.0,0.29209520773734354,2018-12-31,0001564590-21-009611,14537000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000101829,RTX Corporation,RTX,Industrials,Aerospace & Defense,2015,56098000000.0,SalesRevenueNet,2.0,0.2905094655780954,2015-12-31,0000101829-18-000005,1652000000.0,PaymentsToAcquireProductiveAssets,2279000000.0,ResearchAndDevelopmentExpense
0000101829,RTX Corporation,RTX,Industrials,Aerospace & Defense,2016,57244000000.0,Revenues,3.0,0.28839703724407795,2016-12-31,0000101829-19-000007,1699000000.0,PaymentsToAcquireProductiveAssets,2376000000.0,ResearchAndDevelopmentExpense
0000766704,Welltower,WELL,Real Estate,Health Care REITs,2022,5860615000.0,Revenues,2.0,0.28783736860380693,2022-12-31,0000766704-25-000009,631737000.0,PaymentsForConstructionInProcess,,
0001000228,Henry Schein,HSIC,Health Care,Health Care Distributors,2017,12461543000.0,Revenues,3.0,0.28713177814336477,2017-12-30,0001000228-19-000015,62404000.0,PaymentsToAcquireProductiveAssets,,
0001571949,Intercontinental Exchange,ICE,Financials,Financial Exchanges & Data,2015,4682000000.0,Revenues,2.0,0.28705681332763777,2015-12-31,0001571949-18-000003,190000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001000228,Henry Schein,HSIC,Health Care,Health Care Distributors,2018,13201995000.0,Revenues,2.0,0.28665303993828206,2018-12-29,0001000228-19-000015,71283000.0,PaymentsToAcquireProductiveAssets,,
0001701605,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,2016,13269000000.0,SalesRevenueNet,3.0,0.28494988318637426,2016-12-31,0001701605-18-000029,424000000.0,PaymentsToAcquireProductiveAssets,352000000.0,ResearchAndDevelopmentExpense
0000864749,Trimble Inc.,TRMB,Information Technology,Application Software,2014,2395500000.0,Revenues,2.0,0.2846587351283657,2015-01-02,0000864749-17-000007,47300000.0,PaymentsToAcquirePropertyPlantAndEquipment,318000000.0,ResearchAndDevelopmentExpense
0000766704,Welltower,WELL,Real Estate,Health Care REITs,2023,6637995000.0,Revenues,2.0,0.2838494153731661,2023-12-31,0000766704-26-000010,1014935000.0,PaymentsForConstructionInProcess,,
0000101829,RTX Corporation,RTX,Industrials,Aerospace & Defense,2014,57900000000.0,SalesRevenueNet,2.0,0.2824697754749568,2014-12-31,0000101829-17-000007,1594000000.0,PaymentsToAcquireProductiveAssets,2475000000.0,ResearchAndDevelopmentExpense
0001666700,DuPont,DD,Industrials,Industrial Conglomerates,2019,21512000000.0,Revenues,2.0,0.2824470063220528,2019-12-31,0001666700-21-000005,2472000000.0,PaymentsToAcquireProductiveAssets,689000000.0,ResearchAndDevelopmentExpense
0000008670,Automatic Data Processing,ADP,Industrials,Human Resource & Employment Services,2015,10938500000.0,Revenues,2.0,0.27519312519998174,2015-06-30,0000008670-17-000010,158800000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0001318605,"Tesla, Inc.",TSLA,Consumer Discretionary,Automobile Manufacturers,2017,11759000000.0,Revenues,2.0,0.2741940641210987,2017-12-31,0001564590-20-004475,3415000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1378000000.0,ResearchAndDevelopmentExpense
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2020,18784000000.0,Revenues,2.0,0.2726788756388415,2020-12-31,0001163165-23-000006,4715000000.0,PaymentsToAcquireProductiveAssets,75000000.0,ResearchAndDevelopmentExpense
0000033213,EQT Corporation,EQT,Energy,Oil & Gas Exploration & Production,2023,6908923000.0,Revenues,2.0,0.2698184651934896,2023-12-31,0000033213-26-000018,2019037000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2017,1479943000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.26683460106233825,2017-12-31,0001628280-20-002489,33160000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000014272,Bristol Myers Squibb,BMY,Health Care,Pharmaceuticals,2014,15879000000.0,SalesRevenueNet,2.0,0.265696832294225,2014-12-31,0000014272-17-000047,526000000.0,PaymentsToAcquirePropertyPlantAndEquipment,4534000000.0,ResearchAndDevelopmentExpense
0001031296,FirstEnergy,FE,Utilities,Electric Utilities,2016,14562000000.0,SalesRevenueNet,2.0,0.26521082268919105,2016-12-31,0001031296-18-000015,2835000000.0,PaymentsToAcquireProductiveAssets,,
0001701605,Baker Hughes,BKR,Energy,Oil & Gas Equipment & Services,2015,16688000000.0,SalesRevenueNet,2.0,0.25976749760306805,2015-12-31,0001701605-18-000029,607000000.0,PaymentsToAcquireProductiveAssets,408000000.0,ResearchAndDevelopmentExpense
0000024545,Molson Coors Beverage Company,TAP,Consumer Staples,Brewers,2016,6597400000.0,Revenues,3.0,0.2595567951011004,2016-12-31,0000024545-19-000007,341800000.0,PaymentsToAcquireProductiveAssets,,
0000106535,Weyerhaeuser,WY,Real Estate,Timber REITs,2015,7082000000.0,Revenues,2.0,0.2592487997740751,2015-12-31,0000106535-16-000046,443000000.0,PaymentsToAcquirePropertyPlantAndEquipment,18000000.0,ResearchAndDevelopmentExpense
0001018724,Amazon,AMZN,Consumer Discretionary,Broadline Retail,2015,107006000000.0,SalesRevenueNet,2.0,0.2592191092088294,2015-12-31,0001018724-18-000005,4589000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000106535,Weyerhaeuser,WY,Real Estate,Timber REITs,2014,7403000000.0,Revenues,2.0,0.25854383358098065,2014-12-31,0000106535-16-000046,354000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20000000.0,ResearchAndDevelopmentExpense
0000008670,Automatic Data Processing,ADP,Industrials,Human Resource & Employment Services,2014,10226400000.0,Revenues,2.0,0.2572752874911992,2014-06-30,0000008670-16-000053,159800000.0,PaymentsToAcquireOtherPropertyPlantAndEquipment,,
0000858877,Cisco,CSCO,Information Technology,Communications Equipment,2017,48005000000.0,Revenues,4.0,0.2562233100718675,2017-07-29,0000858877-18-000011,964000000.0,PaymentsToAcquirePropertyPlantAndEquipment,6059000000.0,ResearchAndDevelopmentExpense
0001571996,Dell Technologies,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",2017,79040000000.0,Revenues,3.0,0.25606022267206474,2018-02-02,0001571996-20-000017,1212000000.0,PaymentsToAcquirePropertyPlantAndEquipment,4384000000.0,ResearchAndDevelopmentExpense
0000833444,Johnson Controls,JCI,Industrials,Building Products,2018,31400000000.0,SalesRevenueNet,3.0,0.2547770700636943,2018-09-30,0000833444-18-000053,645000000.0,PaymentsToAcquireProductiveAssets,310000000.0,ResearchAndDevelopmentExpense
0000047217,HP Inc.,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",2015,69032000000.0,SalesRevenueGoodsNet,2.0,0.2545051570286244,2015-10-31,0001047469-15-009251,3603000000.0,PaymentsToAcquireProductiveAssets,1191000000.0,ResearchAndDevelopmentExpense
0001501585,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,2017,7441000000.0,Revenues,3.0,0.251041526676522,2017-12-31,0001501585-20-000011,382000000.0,PaymentsToAcquirePropertyPlantAndEquipment,17000000.0,ResearchAndDevelopmentExpense
0000319201,KLA Corporation,KLAC,Information Technology,Semiconductor Materials & Equipment,2016,2984493000.0,SalesRevenueNet,2.0,0.24601598998556873,2016-06-30,0000319201-18-000045,31741000.0,PaymentsToAcquirePropertyPlantAndEquipment,481258000.0,ResearchAndDevelopmentExpense
0000766704,Welltower,WELL,Real Estate,Health Care REITs,2024,7991118000.0,Revenues,2.0,0.24576899002117103,2024-12-31,0000766704-26-000010,827900000.0,PaymentsForConstructionInProcess,,
0001163165,ConocoPhillips,COP,Energy,Oil & Gas Exploration & Production,2021,45828000000.0,Revenues,2.0,0.2452212621105001,2021-12-31,0001163165-24-000010,5324000000.0,PaymentsToAcquireProductiveAssets,62000000.0,ResearchAndDevelopmentExpense
0000319201,KLA Corporation,KLAC,Information Technology,Semiconductor Materials & Equipment,2015,2814049000.0,SalesRevenueNet,2.0,0.24471961931011155,2015-06-30,0000319201-17-000034,45791000.0,PaymentsToAcquirePropertyPlantAndEquipment,530616000.0,ResearchAndDevelopmentExpense
0000858877,Cisco,CSCO,Information Technology,Communications Equipment,2016,49247000000.0,Revenues,3.0,0.24352752451926007,2016-07-30,0000858877-18-000011,1146000000.0,PaymentsToAcquirePropertyPlantAndEquipment,6296000000.0,ResearchAndDevelopmentExpense
